,Year,Month,Beverage,Gallons,Ethanol,Population,PerCapita,PerCapita3yr,PctChange,State
1706,2020,1,1,919804,378039,7094962,0.0533,0.0487,0.0949,Virginia
1707,2020,1,1,1505393,618717,4851640,0.1275,0.12,0.0631,Wisconsin
1708,2020,1,2,143291,18485,589481,0.0314,0.0313,0.0004,Alaska
1709,2020,1,2,431392,55650,2476087,0.0225,0.0222,0.0111,Arkansas
1710,2020,1,2,1264300,163095,4789291,0.0341,0.033,0.031,Colorado
1711,2020,1,2,1329152,171461,3019188,0.0568,0.0428,0.3274,Connecticut
1712,2020,1,2,6423304,828606,18207522,0.0455,0.0459,-0.0075,Florida
1713,2020,1,2,2370973,305855,10512479,0.0291,0.0266,0.0954,Illinois
1714,2020,1,2,732418,94482,3691561,0.0256,0.0284,-0.0984,Kentucky
1715,2020,1,2,790085,101921,3799736,0.0268,0.0237,0.1309,Louisiana
1716,2020,1,2,1472257,189921,5862386,0.0324,0.031,0.0439,Massachusetts
1717,2020,1,2,1260367,162587,5077875,0.032,0.0286,0.1183,Missouri
1718,2020,1,2,90482,11672,617880,0.0189,0.0199,-0.0527,North Dakota
1719,2020,1,2,1517309,195733,3547474,0.0552,0.0527,0.0463,Oregon
1720,2020,1,2,1789268,230816,5661532,0.0408,0.0378,0.0786,Tennessee
1721,2020,1,2,6320419,815334,23257363,0.0351,0.0334,0.0488,Texas
1722,2020,1,2,2038808,263006,7094962,0.0371,0.0363,0.0214,Virginia
1723,2020,1,2,1297703,167404,4851640,0.0345,0.0336,0.0266,Wisconsin
1724,2020,1,3,873146,39292,589481,0.0667,0.0638,0.0448,Alaska
1725,2020,1,3,3057175,137573,2476087,0.0556,0.0573,-0.0311,Arkansas
1726,2020,1,3,8914300,401144,4789291,0.0838,0.0835,0.0026,Colorado
1727,2020,1,3,4291489,193117,3019188,0.064,0.0559,0.1442,Connecticut
1728,2020,1,3,34260264,1541712,18207522,0.0847,0.0781,0.0839,Florida
1729,2020,1,3,17302917,778631,10512479,0.0741,0.0682,0.0867,Illinois
1730,2020,1,3,4223947,190078,2371396,0.0802,0.0718,0.1171,Kansas
1731,2020,1,3,5477229,246475,3691561,0.0668,0.0657,0.0156,Kentucky
1732,2020,1,3,8783953,395278,5862386,0.0674,0.065,0.037000000000000005,Massachusetts
1733,2020,1,3,8359075,376158,5077875,0.0741,0.079,-0.0625,Missouri
1734,2020,1,3,1605193,72234,617880,0.1169,0.1138,0.0271,North Dakota
1735,2020,1,3,6066399,272988,3547474,0.077,0.0805,-0.0446,Oregon
1736,2020,1,3,9368969,421604,5661532,0.0745,0.0691,0.0771,Tennessee
1737,2020,1,3,55169587,2482631,23257363,0.1067,0.1009,0.0582,Texas
1738,2020,1,3,10969587,493631,7094962,0.0696,0.0669,0.0405,Virginia
1739,2020,2,1,124792,51290,589481,0.087,0.0829,0.049,Alaska
1740,2020,2,1,299452,123075,2476087,0.0497,0.0453,0.0968,Arkansas
1741,2020,2,1,1017700,418275,4789291,0.0873,0.0834,0.0471,Colorado
1742,2020,2,1,620677,255098,3019188,0.0845,0.0805,0.0496,Connecticut
1743,2020,2,1,3725341,1531115,18207522,0.0841,0.0783,0.0735,Florida
1744,2020,2,1,1594763,655447,10512479,0.0623,0.0574,0.0855,Illinois
1745,2020,2,1,330511,135840,2371396,0.0573,0.0586,-0.0221,Kansas
1746,2020,2,1,482955,198494,3691561,0.0538,0.045,0.1949,Kentucky
1747,2020,2,1,824304,338789,3799736,0.0892,0.0733,0.2163,Louisiana
1748,2020,2,1,923379,379509,5862386,0.0647,0.0587,0.10300000000000001,Massachusetts
1749,2020,2,1,1029767,423234,5077875,0.0833,0.0752,0.1087,Missouri
1750,2020,2,1,146957,60399,617880,0.0978,0.0968,0.0101,North Dakota
1751,2020,2,1,837058,344031,5661532,0.0608,0.0551,0.1022,Tennessee
1752,2020,2,1,3321070,1364960,23257363,0.0587,0.0561,0.0456,Texas
1753,2020,2,1,966554,397254,7094962,0.055999999999999994,0.0496,0.1281,Virginia
1754,2020,2,1,1082700,444990,4851640,0.0917,0.073,0.2561,Wisconsin
1755,2020,2,2,183387,23657,589481,0.0401,0.0366,0.0974,Alaska
1756,2020,2,2,351567,45352,2476087,0.0183,0.0199,-0.0776,Arkansas
1757,2020,2,2,1438400,185554,4789291,0.0387,0.0409,-0.0523,Colorado
1758,2020,2,2,914697,117996,3019188,0.0391,0.0439,-0.109,Connecticut
1759,2020,2,2,7421882,957423,18207522,0.0526,0.0479,0.0985,Florida
1760,2020,2,2,2657441,342810,10512479,0.0326,0.0328,-0.0062,Illinois
1761,2020,2,2,382166,49299,3691561,0.0134,0.0129,0.0322,Kentucky
1762,2020,2,2,838758,108200,3799736,0.0285,0.0251,0.134,Louisiana
1763,2020,2,2,1849625,238602,5862386,0.0407,0.0427,-0.0463,Massachusetts
1764,2020,2,2,1049834,135429,5077875,0.0267,0.0296,-0.099,Missouri
1765,2020,2,2,96965,12508,617880,0.0202,0.0223,-0.0911,North Dakota
1766,2020,2,2,1244876,160589,3547474,0.0453,0.042,0.0772,Oregon
1767,2020,2,2,1044827,134783,5661532,0.0238,0.0225,0.0586,Tennessee
1768,2020,2,2,4602558,593730,23257363,0.0255,0.0271,-0.0589,Texas
1769,2020,2,2,2001842,258238,7094962,0.0364,0.0357,0.0196,Virginia
1770,2020,2,2,1016296,131102,4851640,0.027000000000000003,0.0293,-0.0767,Wisconsin
1771,2020,2,3,807103,36320,589481,0.0616,0.062,-0.0065,Alaska
1772,2020,2,3,3432513,154463,2476087,0.0624,0.0624,-0.0007,Arkansas
1773,2020,2,3,7843100,352940,4789291,0.0737,0.0747,-0.013999999999999999,Colorado
1774,2020,2,3,3293585,148211,3019188,0.0491,0.0512,-0.0403,Connecticut
1775,2020,2,3,31051945,1397338,18207522,0.0767,0.0798,-0.0382,Florida
1776,2020,2,3,14519162,653362,10512479,0.0622,0.0696,-0.1074,Illinois
1777,2020,2,3,4590295,206563,2371396,0.0871,0.0751,0.1603,Kansas
1778,2020,2,3,5637796,253701,3691561,0.0687,0.0463,0.4853,Kentucky
1779,2020,2,3,8001865,360084,5862386,0.0614,0.0596,0.0298,Massachusetts
1780,2020,2,3,8692307,391154,5077875,0.077,0.0646,0.1926,Missouri
1781,2020,2,3,1402642,63119,617880,0.1022,0.0991,0.0311,North Dakota
1782,2020,2,3,6842158,307897,3547474,0.0868,0.0865,0.0036,Oregon
1783,2020,2,3,9156614,412048,5661532,0.0728,0.0744,-0.0218,Tennessee
1784,2020,2,3,44981154,2024152,23257363,0.087,0.0813,0.0706,Texas
1785,2020,2,3,9423540,424059,7094962,0.0598,0.0633,-0.0555,Virginia
1786,2020,3,1,178287,73276,589481,0.1243,0.10099999999999999,0.2311,Alaska
1787,2020,3,1,317338,130426,2476087,0.0527,0.0525,0.0034,Arkansas
1788,2020,3,1,1370100,563111,4789291,0.1176,0.1006,0.1684,Colorado
1789,2020,3,1,630619,259184,3019188,0.0858,0.0782,0.0983,Connecticut
1790,2020,3,1,5222317,2146372,18207522,0.1179,0.0993,0.1871,Florida
1791,2020,3,1,1837197,755088,10512479,0.0718,0.0683,0.0516,Illinois
1792,2020,3,1,420056,172643,2371396,0.0728,0.059000000000000004,0.2347,Kansas
1793,2020,3,1,563527,231610,3691561,0.0627,0.0636,-0.0134,Kentucky
1794,2020,3,1,801257,329317,3799736,0.0867,0.0786,0.1028,Louisiana
1795,2020,3,1,1232300,506475,5862386,0.0864,0.0818,0.0562,Massachusetts
1796,2020,3,1,1291767,530916,5077875,0.1046,0.0864,0.2095,Missouri
1797,2020,3,1,202883,83385,617880,0.135,0.1028,0.3128,North Dakota
1798,2020,3,1,907133,372832,5661532,0.0659,0.0589,0.1176,Tennessee
1799,2020,3,1,3134252,1288178,23257363,0.0554,0.0501,0.1061,Texas
1800,2020,3,1,1208176,496560,7094962,0.07,0.0573,0.2206,Virginia
1801,2020,3,1,969848,398608,4851640,0.0822,0.0959,-0.1433,Wisconsin
1802,2020,3,2,202228,26087,589481,0.0443,0.0409,0.0808,Alaska
1803,2020,3,2,337796,43576,2476087,0.0176,0.0163,0.0821,Arkansas
1804,2020,3,2,1725800,222628,4789291,0.0465,0.0405,0.1481,Colorado
1805,2020,3,2,1262908,162915,3019188,0.054000000000000006,0.051,0.0572,Connecticut
1806,2020,3,2,7690949,992132,18207522,0.0545,0.0514,0.0608,Florida
1807,2020,3,2,3172722,409281,10512479,0.0389,0.0351,0.1106,Illinois
1808,2020,3,2,517008,66694,3691561,0.0181,0.0143,0.263,Kentucky
1809,2020,3,2,881068,113658,3799736,0.0299,0.0264,0.1341,Louisiana
1810,2020,3,2,2343322,302288,5862386,0.0516,0.0515,0.0011,Massachusetts
1811,2020,3,2,1241485,160152,5077875,0.0315,0.0322,-0.0209,Missouri
1812,2020,3,2,135485,17478,617880,0.0283,0.0261,0.0839,North Dakota
1813,2020,3,2,952934,122928,3547474,0.0347,0.0378,-0.0835,Oregon
1814,2020,3,2,1082870,139690,5661532,0.0247,0.0233,0.0595,Tennessee
1815,2020,3,2,4673983,602944,23257363,0.0259,0.0262,-0.0089,Texas
1816,2020,3,2,2490500,321274,7094962,0.0453,0.0389,0.1629,Virginia
1817,2020,3,2,969969,125126,4851640,0.0258,0.0263,-0.0208,Wisconsin
1818,2020,3,3,1067000,48015,589481,0.0815,0.0797,0.0225,Alaska
1819,2020,3,3,3235304,145589,2476087,0.0588,0.0666,-0.1175,Arkansas
1820,2020,3,3,10305200,463734,4789291,0.0968,0.0894,0.0832,Colorado
1821,2020,3,3,4057008,182565,3019188,0.0605,0.0609,-0.0072,Connecticut
1822,2020,3,3,38961260,1753257,18207522,0.0963,0.0991,-0.0287,Florida
1823,2020,3,3,19099790,859491,10512479,0.0818,0.0851,-0.0388,Illinois
1824,2020,3,3,3839498,172777,2371396,0.0729,0.0657,0.1084,Kansas
1825,2020,3,3,5823982,262079,3691561,0.071,0.0724,-0.019,Kentucky
1826,2020,3,3,8522469,383511,5862386,0.0654,0.0743,-0.1195,Massachusetts
1827,2020,3,3,10148309,456674,5077875,0.0899,0.1089,-0.1743,Missouri
1828,2020,3,3,1609332,72420,617880,0.1172,0.1184,-0.0101,North Dakota
1829,2020,3,3,4668238,210071,3547474,0.0592,0.0828,-0.2845,Oregon
1830,2020,3,3,8650538,389274,5661532,0.0688,0.0686,0.0026,Tennessee
1831,2020,3,3,36355383,1635992,23257363,0.0703,0.0818,-0.1397,Texas
1832,2020,3,3,12153709,546917,7094962,0.0771,0.0745,0.0346,Virginia
1833,2020,4,1,137414,56477,589481,0.0958,0.0919,0.0424,Alaska
1834,2020,4,1,355568,146139,2476087,0.059000000000000004,0.0593,-0.0045,Arkansas
1835,2020,4,1,1187000,487857,4789291,0.1019,0.0874,0.1652,Colorado
1836,2020,4,1,538158,221183,3019188,0.0733,0.0784,-0.066,Connecticut
1837,2020,4,1,3498849,1438027,18207522,0.079,0.0792,-0.0034,Florida
1838,2020,4,1,1614760,663667,10512479,0.0631,0.0627,0.0073,Illinois
1839,2020,4,1,436642,179460,2371396,0.0757,0.0656,0.1533,Kansas
1840,2020,4,1,766428,315002,3691561,0.0853,0.0721,0.184,Kentucky
1841,2020,4,1,778979,320160,3799736,0.0843,0.0825,0.0208,Louisiana
1842,2020,4,1,1288456,529555,5862386,0.0903,0.0755,0.1959,Massachusetts
1843,2020,4,1,1204389,495004,5077875,0.0975,0.08800000000000001,0.1074,Missouri
1844,2020,4,1,158589,65180,617880,0.1055,0.0995,0.0601,North Dakota
1845,2020,4,1,1113375,457597,5661532,0.0808,0.0699,0.1557,Tennessee
1846,2020,4,1,3696936,1519441,23257363,0.0653,0.0577,0.1316,Texas
1847,2020,4,1,1041156,427915,7094962,0.0603,0.0535,0.1277,Virginia
1848,2020,4,1,1299509,534098,4851640,0.1101,0.0905,0.21600000000000003,Wisconsin
1849,2020,4,2,173410,22370,589481,0.0379,0.038,-0.0007,Alaska
1850,2020,4,2,419116,54066,2476087,0.0218,0.0204,0.0719,Arkansas
1851,2020,4,2,1435400,185167,4789291,0.0387,0.038,0.018000000000000002,Colorado
1852,2020,4,2,997187,128637,3019188,0.0426,0.0457,-0.0685,Connecticut
1853,2020,4,2,6206215,800602,18207522,0.044000000000000004,0.0466,-0.0569,Florida
1854,2020,4,2,3072716,396380,10512479,0.0377,0.0345,0.09300000000000001,Illinois
1855,2020,4,2,586330,75637,3691561,0.0205,0.0172,0.1942,Kentucky
1856,2020,4,2,788818,101758,3799736,0.0268,0.0271,-0.0115,Louisiana
1857,2020,4,2,2399196,309496,5862386,0.0528,0.0489,0.0799,Massachusetts
1858,2020,4,2,1280565,165193,5077875,0.0325,0.0286,0.1376,Missouri
1859,2020,4,2,133607,17235,617880,0.0279,0.0352,-0.2084,North Dakota
1860,2020,4,2,1407574,181577,3547474,0.0512,0.0565,-0.0939,Oregon
1861,2020,4,2,1332668,171914,5661532,0.0304,0.0243,0.2507,Tennessee
1862,2020,4,2,5769815,744306,23257363,0.032,0.0277,0.1541,Texas
1863,2020,4,2,2373129,306134,7094962,0.0431,0.0393,0.0991,Virginia
1864,2020,4,2,1375711,177467,4851640,0.0366,0.0331,0.1062,Wisconsin
1865,2020,4,3,1029292,46318,589481,0.0786,0.0828,-0.0509,Alaska
1866,2020,4,3,4164013,187381,2476087,0.0757,0.0749,0.0102,Arkansas
1867,2020,4,3,9134800,411066,4789291,0.0858,0.0908,-0.0551,Colorado
1868,2020,4,3,3653464,164406,3019188,0.0545,0.0633,-0.1398,Connecticut
1869,2020,4,3,31766390,1429488,18207522,0.0785,0.0889,-0.1172,Florida
1870,2020,4,3,18230584,820376,10512479,0.078,0.0845,-0.077,Illinois
1871,2020,4,3,4083550,183760,2371396,0.0775,0.0901,-0.1397,Kansas
1872,2020,4,3,6190006,278550,3691561,0.0755,0.0809,-0.0672,Kentucky
1873,2020,4,3,9339014,420256,5862386,0.0717,0.0791,-0.0942,Massachusetts
1874,2020,4,3,10295949,463318,5077875,0.0912,0.0955,-0.0447,Missouri
1875,2020,4,3,1663237,74846,617880,0.1211,0.1363,-0.1113,North Dakota
1876,2020,4,3,7050587,317276,3547474,0.0894,0.0984,-0.0912,Oregon
1877,2020,4,3,10169227,457615,5661532,0.0808,0.0729,0.1088,Tennessee
1878,2020,4,3,57955922,2608016,23257363,0.1121,0.1056,0.0617,Texas
1879,2020,4,3,12256665,551550,7094962,0.0777,0.0775,0.0033,Virginia
1880,2020,5,1,162836,66926,589481,0.1135,0.1195,-0.0501,Alaska
1881,2020,5,1,389313,160008,2476087,0.0646,0.0531,0.2177,Arkansas
1882,2020,5,1,1267600,520984,4789291,0.1088,0.0918,0.1851,Colorado
1883,2020,5,1,657748,270334,3019188,0.0895,0.09,-0.0053,Connecticut
1884,2020,5,1,3759949,1545339,18207522,0.0849,0.094,-0.0974,Florida
1885,2020,5,1,1883859,774266,10512479,0.0737,0.0802,-0.08199999999999999,Illinois
1886,2020,5,1,354336,145632,2371396,0.0614,0.0672,-0.0862,Kansas
1887,2020,5,1,726668,298661,3691561,0.0809,0.0706,0.1466,Kentucky
1888,2020,5,1,860348,353603,3799736,0.0931,0.0914,0.0184,Louisiana
1889,2020,5,1,1313240,539742,5862386,0.0921,0.092,0.0003,Massachusetts
1890,2020,5,1,1217312,500315,5077875,0.0985,0.0943,0.0453,Missouri
1891,2020,5,1,171132,70335,617880,0.1138,0.1174,-0.0307,North Dakota
1892,2020,5,1,1128527,463825,5661532,0.0819,0.0664,0.2336,Tennessee
1893,2020,5,1,3906776,1605685,23257363,0.069,0.06,0.1511,Texas
1894,2020,5,1,1193072,490353,7094962,0.0691,0.0594,0.1632,Virginia
1895,2020,5,1,1199306,492915,4851640,0.1016,0.1044,-0.0269,Wisconsin
1896,2020,5,2,192257,24801,589481,0.0421,0.0495,-0.1506,Alaska
1897,2020,5,2,460357,59386,2476087,0.024,0.0196,0.2212,Arkansas
1898,2020,5,2,1441100,185902,4789291,0.0388,0.0391,-0.0077,Colorado
1899,2020,5,2,1123087,144878,3019188,0.048,0.0509,-0.0573,Connecticut
1900,2020,5,2,5839550,753302,18207522,0.0414,0.0458,-0.09699999999999999,Florida
1901,2020,5,2,3187125,411139,10512479,0.0391,0.0404,-0.0328,Illinois
1902,2020,5,2,594242,76657,3691561,0.0208,0.0185,0.1204,Kentucky
1903,2020,5,2,854269,110201,3799736,0.028999999999999998,0.028999999999999998,-0.0005,Louisiana
1904,2020,5,2,2316822,298870,5862386,0.051,0.057,-0.1055,Massachusetts
1905,2020,5,2,1118837,144330,5077875,0.0284,0.034,-0.1635,Missouri
1906,2020,5,2,114532,14775,617880,0.0239,0.0249,-0.0398,North Dakota
1907,2020,5,2,1280473,165181,3547474,0.0466,0.0434,0.0734,Oregon
1908,2020,5,2,1292873,166781,5661532,0.0295,0.0259,0.1359,Tennessee
1909,2020,5,2,5343889,689362,23257363,0.0296,0.0263,0.1284,Texas
1910,2020,5,2,2516758,324662,7094962,0.0458,0.0434,0.0543,Virginia
1911,2020,5,2,1023082,131978,4851640,0.0272,0.0291,-0.0654,Wisconsin
1912,2020,5,3,1325679,59656,589481,0.1012,0.1119,-0.0958,Alaska
1913,2020,5,3,4560783,205235,2476087,0.0829,0.0758,0.0941,Arkansas
1914,2020,5,3,11226400,505188,4789291,0.1055,0.106,-0.005,Colorado
1915,2020,5,3,4463149,200842,3019188,0.0665,0.0777,-0.1442,Connecticut
1916,2020,5,3,37372548,1681765,18207522,0.0924,0.0973,-0.0509,Florida
1917,2020,5,3,22043456,991955,10512479,0.0944,0.1096,-0.1387,Illinois
1918,2020,5,3,4789450,215525,2371396,0.0909,0.0833,0.0911,Kansas
1919,2020,5,3,6523404,293553,3691561,0.0795,0.077,0.0322,Kentucky
1920,2020,5,3,8093156,364192,5862386,0.0621,0.0935,-0.3358,Massachusetts
1921,2020,5,3,10412428,468559,5077875,0.0923,0.1048,-0.1193,Missouri
1922,2020,5,3,1668102,75065,617880,0.1215,0.1492,-0.1855,North Dakota
1923,2020,5,3,8139362,366271,3547474,0.1032,0.1037,-0.0047,Oregon
1924,2020,5,3,10296763,463354,5661532,0.0818,0.0902,-0.0927,Tennessee
1925,2020,5,3,52663183,2369843,23257363,0.1019,0.0999,0.0197,Texas
1926,2020,5,3,13468290,606073,7094962,0.0854,0.0945,-0.0961,Virginia
1927,2020,6,1,164974,67804,589481,0.115,0.1228,-0.0631,Alaska
1928,2020,6,1,403284,165750,2476087,0.0669,0.0608,0.1015,Arkansas
1929,2020,6,1,1555500,639311,4789291,0.1335,0.1262,0.0578,Colorado
1930,2020,6,1,707720,290873,3019188,0.0963,0.0991,-0.027999999999999997,Connecticut
1931,2020,6,1,4817947,1980176,18207522,0.1088,0.1043,0.0425,Florida
1932,2020,6,1,2149792,883564,10512479,0.084,0.0911,-0.0772,Illinois
1933,2020,6,1,421672,173307,2371396,0.0731,0.0716,0.0211,Kansas
1934,2020,6,1,743544,305597,3691561,0.0828,0.0736,0.1245,Kentucky
1935,2020,6,1,853285,350700,3799736,0.0923,0.0887,0.0402,Louisiana
1936,2020,6,1,2041665,839124,5862386,0.1431,0.1288,0.1114,Massachusetts
1937,2020,6,1,1511011,621026,5077875,0.1223,0.0962,0.2709,Missouri
1938,2020,6,1,233857,96115,617880,0.1556,0.1332,0.168,North Dakota
1939,2020,6,1,1166361,479374,5661532,0.0847,0.0759,0.1156,Tennessee
1940,2020,6,1,4026484,1654885,23257363,0.0712,0.063,0.1286,Texas
1941,2020,6,1,1122002,461143,7094962,0.065,0.057999999999999996,0.1201,Virginia
1942,2020,6,1,1246502,512313,4851640,0.1056,0.1198,-0.1185,Wisconsin
1943,2020,6,2,216480,27926,589481,0.0474,0.0532,-0.11,Alaska
1944,2020,6,2,406776,52474,2476087,0.0212,0.0197,0.0746,Arkansas
1945,2020,6,2,1730600,223247,4789291,0.0466,0.0447,0.0432,Colorado
1946,2020,6,2,1166461,150473,3019188,0.0498,0.0529,-0.0572,Connecticut
1947,2020,6,2,6365895,821200,18207522,0.0451,0.0415,0.086,Florida
1948,2020,6,2,3506406,452326,10512479,0.043,0.0414,0.0405,Illinois
1949,2020,6,2,579422,74745,3691561,0.0202,0.0193,0.0508,Kentucky
1950,2020,6,2,833160,107478,3799736,0.0283,0.0267,0.0586,Louisiana
1951,2020,6,2,2962165,382119,5862386,0.0652,0.0697,-0.0644,Massachusetts
1952,2020,6,2,1327277,171219,5077875,0.0337,0.0327,0.0327,Missouri
1953,2020,6,2,143106,18461,617880,0.0299,0.0251,0.1911,North Dakota
1954,2020,6,2,1201871,155041,3547474,0.0437,0.0407,0.0744,Oregon
1955,2020,6,2,1288152,166172,5661532,0.0294,0.027999999999999997,0.0478,Tennessee
1956,2020,6,2,5518415,711876,23257363,0.0306,0.0289,0.0598,Texas
1957,2020,6,2,2475614,319354,7094962,0.045,0.0401,0.1213,Virginia
1958,2020,6,2,1309909,168978,4851640,0.0348,0.035,-0.0043,Wisconsin
1959,2020,6,3,1374767,61865,589481,0.1049,0.1183,-0.1131,Alaska
1960,2020,6,3,4295133,193281,2476087,0.0781,0.0861,-0.09300000000000001,Arkansas
1961,2020,6,3,11534000,519030,4789291,0.1084,0.1156,-0.0624,Colorado
1962,2020,6,3,5764363,259396,3019188,0.0859,0.0822,0.0458,Connecticut
1963,2020,6,3,38453648,1730414,18207522,0.095,0.0899,0.0574,Florida
1964,2020,6,3,25499101,1147460,10512479,0.1092,0.1094,-0.0024,Illinois
1965,2020,6,3,5635898,253615,2371396,0.1069,0.094,0.1383,Kansas
1966,2020,6,3,6041900,271886,3691561,0.0737,0.0781,-0.0573,Kentucky
1967,2020,6,3,10335283,465088,5862386,0.0793,0.0913,-0.1312,Massachusetts
1968,2020,6,3,11099851,499493,5077875,0.0984,0.1056,-0.0682,Missouri
1969,2020,6,3,2091390,94113,617880,0.1523,0.1664,-0.0844,North Dakota
1970,2020,6,3,7969948,358648,3547474,0.1011,0.1135,-0.1092,Oregon
1971,2020,6,3,10124934,455622,5661532,0.0805,0.0935,-0.1391,Tennessee
1972,2020,6,3,62290399,2803068,23257363,0.1205,0.1216,-0.0085,Texas
1973,2020,6,3,15263372,686852,7094962,0.0968,0.0898,0.0777,Virginia
1974,2020,7,1,175495,72128,589481,0.1224,0.1195,0.0236,Alaska
1975,2020,7,1,474558,195043,2476087,0.0788,0.0568,0.3865,Arkansas
1976,2020,7,1,3820769,1570336,18207522,0.0862,0.0684,0.2608,Florida
1977,2020,7,1,1875342,770765,10512479,0.0733,0.0569,0.2886,Illinois
1978,2020,7,1,409960,168494,2371396,0.0711,0.0702,0.0121,Kansas
1979,2020,7,1,835948,343575,3691561,0.0931,0.0814,0.1436,Kentucky
1980,2020,7,1,1503653,618001,5862386,0.1054,0.0655,0.6085,Massachusetts
1981,2020,7,1,1333888,548228,5077875,0.10800000000000001,0.0785,0.3746,Missouri
1982,2020,7,1,175783,72247,617880,0.1169,0.1088,0.0747,North Dakota
1983,2020,7,1,1210807,497642,5661532,0.0879,0.076,0.156,Tennessee
1984,2020,7,1,1732920,712230,4851640,0.1468,0.12300000000000001,0.1931,Wisconsin
1985,2020,7,2,215312,27775,589481,0.0471,0.0497,-0.0513,Alaska
1986,2020,7,2,480659,62005,2476087,0.025,0.0201,0.2433,Arkansas
1987,2020,7,2,5676407,732257,18207522,0.0402,0.0371,0.0828,Florida
1988,2020,7,2,2917490,376356,10512479,0.0358,0.0331,0.0831,Illinois
1989,2020,7,2,604072,77925,3691561,0.0211,0.0188,0.1249,Kentucky
1990,2020,7,2,2007489,258966,5862386,0.0442,0.0416,0.0627,Massachusetts
1991,2020,7,2,1206621,155654,5077875,0.0307,0.0262,0.1701,Missouri
1992,2020,7,2,120188,15504,617880,0.0251,0.0241,0.0393,North Dakota
1993,2020,7,2,1843532,237816,3547474,0.067,0.0546,0.2269,Oregon
1994,2020,7,2,1254104,161779,5661532,0.0286,0.0265,0.0785,Tennessee
1995,2020,7,2,1500450,193558,4851640,0.0399,0.0347,0.1489,Wisconsin
1996,2020,7,3,1510352,67966,589481,0.1153,0.1187,-0.028999999999999998,Alaska
1997,2020,7,3,4936863,222159,2476087,0.0897,0.0829,0.0822,Arkansas
1998,2020,7,3,36221876,1629984,18207522,0.0895,0.085,0.0535,Florida
1999,2020,7,3,24539574,1104281,10512479,0.105,0.0988,0.0636,Illinois
2000,2020,7,3,5489627,247033,2371396,0.1042,0.1027,0.0139,Kansas
2001,2020,7,3,6685745,300859,3691561,0.0815,0.0945,-0.1372,Kentucky
2002,2020,7,3,11251830,506332,5862386,0.0864,0.0878,-0.0161,Massachusetts
2003,2020,7,3,12167060,547518,5077875,0.1078,0.0997,0.0811,Missouri
2004,2020,7,3,2108602,94887,617880,0.1536,0.1426,0.0769,North Dakota
2005,2020,7,3,8860090,398704,3547474,0.1124,0.1253,-0.1033,Oregon
2006,2020,7,3,11436086,514624,5661532,0.0909,0.0908,0.0011,Tennessee
